es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
Este si las tiene bien puestas con este precidente si es posible la paz total,This one does have them well set with this precedent if total peace is possible,0.6808,positive,77,79,0.8578206384405136,0.08351648351648353,0.09038238702201622
Acá con esta corrupción coimas y demás ni en 10 años terminan esa construcción ...,Here with this corruption bribes and others not even in 10 years finish that construction...,0.0,neutral,82,92,0.5067299262544479,0.08901098901098901,0.10544611819235226
Aqui deberian hacer eso,Here they should do that,0.0,neutral,23,24,0.5067299262544479,0.024175824175824177,0.026651216685979143
El de Colombia antes los apoya los suelta y les da plata grande cambio el de Colombia 😂😂,"The one from Colombia supports them before he lets them go and gives them big money, the one from Colombia 😂😂",0.3612,positive,88,109,0.6930019081016966,0.09560439560439561,0.12514484356894554
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Duro con las 🐭 cómo tiene que ser,Hard with the 🐭 how it has to be,-0.1027,negative,33,32,0.45376721159300704,0.035164835164835165,0.03592120509849363
"Asi deberia de ser, pero que contruyan otra mas grande y que los pongan a produccir comida, que ahi saquen comida para la gente pobre subsidiada por el gobierno,,, miren todo espacio qi","That's how it should be, but that they build another bigger one and that they put them to produce food, that there they take out food for the poor people subsidized by the government,,, look at all the space that",-0.631,negative,185,212,0.18132123149914908,0.2021978021978022,0.24449594438006952
Necesitamos este presidente en Colombia,We need this president in Colombia,0.0,neutral,39,34,0.5067299262544479,0.041758241758241756,0.038238702201622246
Dios lo bendiga 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🇻🇪🇻🇪🇻🇪🇻🇪🇻🇪,God bless you 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🇻🇪🇻🇪🇻🇪🇻🇪🇻🇪,0.5994,positive,36,34,0.8158424011139188,0.03846153846153846,0.038238702201622246
@gustavopetrourrego @gustavo_bolivar mis muñeques hermoses !!,@gustavopetrourrego @gustavo_bolivar my beautiful dolls!!,0.6688,positive,61,57,0.851632200505389,0.06593406593406594,0.06488991888760139
ese si es un presidente de verdad 👏👏👏👏,that is a real president 👏👏👏👏,0.0,neutral,38,29,0.5067299262544479,0.040659340659340654,0.03244495944380069
Joda el mejor,fuck the best,0.1779,positive,13,13,0.5984735186426693,0.013186813186813187,0.013904982618771726
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
Más varones como este Dios 🙌🙌🙌🙌,More men like this God 🙌🙌🙌🙌,0.6314,positive,31,27,0.8323449022742508,0.03296703296703296,0.030127462340672075
Como debe ser,As it should be,0.0,neutral,13,15,0.5067299262544479,0.013186813186813187,0.01622247972190035
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
🙌🙌👏👏👏👏👏👏👏🙌🔥,🙌🙌👏👏👏👏👏👏👏🙌🔥,0.0,neutral,11,11,0.5067299262544479,0.01098901098901099,0.011587485515643104
Tenemos q hacer unas en colombia,We have to do some in Colombia,0.0,neutral,32,30,0.5067299262544479,0.03406593406593406,0.03360370799536501
Será que él no quiere venir a construir una aquí así en colombia eso es lo que necesita este país . Cero de compasión con los que matan violan y hacen daño a un ser humano eso no tiene perdón no más derechos de nada . Mire@ya donde vamos el presidente se atreve a sacar de la cárcel a los que tienen el país vuelto nada,"Maybe he doesn't want to come and build one here in Colombia, that's what this country needs. Zero compassion for those who kill, rape and hurt a human being that has no forgiveness, no more rights to anything. Mire@ya where we are going the president dares to get out of jail those who have the country turned into nothing",-0.9235,negative,319,323,0.030478056830488376,0.34945054945054943,0.37311703360370796
@nayibbukele mi admiración para UD..Dios lo siga bendiciendo grandemente el salvador va encaminado a ser uno de los mejores vídeos del mundo 🙌🔥,"@nayibbukele my admiration for you. God continue to bless you greatly, the savior is on the way to being one of the best videos in the world 🙌🔥",0.9118,positive,143,143,0.9769480686916611,0.15604395604395604,0.1645422943221321
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Ese si es un presidente,That is a president,0.0,neutral,23,19,0.5067299262544479,0.024175824175824177,0.02085747392815759
Excelente 👏👏👏👏 este presidente lo necesitamos urgente en Colombia,Excellent 👏👏👏👏 we urgently need this president in Colombia,0.5719,positive,65,58,0.8016605641792584,0.07032967032967033,0.0660486674391657
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Cuando se le da el verdadero valor a la resiliencia y no a la delincuencia👏👏👏👏,When true value is given to resilience and not crime 👏👏👏👏,0.7935,positive,78,57,0.9159403847145582,0.08461538461538462,0.06488991888760139
"Coooge.. y acá ni Damier.. todo lo contrario, ""liberarlos"".","Coooge... and not even Damier here... quite the opposite, ""liberate them"".",0.0,neutral,59,74,0.5067299262544479,0.06373626373626375,0.08458864426419467
El orden y la vida del pueblo se coloca el orden y Paz.Gran.medida ejemplo.a latinoamericana,The order and the life of the town is placed the order and Peace. Great.measure example.a Latin American,0.5423,positive,92,104,0.7863957506059511,0.1,0.11935110081112399
Esto si es un presidente¡,This is a president!,0.0,neutral,25,20,0.5067299262544479,0.026373626373626374,0.022016222479721903
"Aquí los guardan 3 años o 1 techo,comida,celulares y sexo gratis...👏","Here they keep them for 3 years or 1 roof, food, cell phones and free sex...👏",0.5106,positive,68,77,0.7700479603939971,0.07362637362637363,0.0880648899188876
"Y acá pensando en las cárceles hotel, donde podrán ir a descansar después de atracar, digo, trabajar todo el día 🤡","And here thinking about the hotel prisons, where they can go to rest after docking, I mean, work all day 🤡",0.0,neutral,114,106,0.5067299262544479,0.12417582417582418,0.12166859791425261
👏👏asi debe ser!! A ver si aprenden en Colombia a gobernar,👏👏 that's how it should be!! Let's see if they learn to govern in Colombia,0.0,neutral,57,74,0.5067299262544479,0.061538461538461535,0.08458864426419467
Ejemplo para la región y el país. Aqui los dejan libres por falta de espacio o por ser amigos de Petro 🤷🏽‍♂️,Example for region and country. Here they are released due to lack of space or for being friends of Petro 🤷🏽‍♂️,0.2023,positive,108,111,0.6110566757774225,0.11758241758241758,0.12746234067207415
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
@nayibbukele colombia te necesita!,@nayibbukele Colombia needs you!,0.0,neutral,34,32,0.5067299262544479,0.03626373626373626,0.03592120509849363
👏👏👏💪💪💪,👏👏👏💪💪💪,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
Así de sencillo,As simple as that,0.0,neutral,15,17,0.5067299262544479,0.015384615384615385,0.01853997682502897
Faltan más nayib bukele en el mundo.. a lo mejor la historia sería distinta,There are more nayib bukele in the world... maybe the story would be different,0.0,neutral,75,78,0.5067299262544479,0.08131868131868132,0.08922363847045191
"Tal vez ahora sea un buen presidente y este solucionando lo que todos deseamos en un país, pero en unos años será un dictador y no dejará el poder así no más 👀👀👀, amanecerá y veremos.....................","Maybe now he is a good president and he is solving what we all want in a country, but in a few years he will be a dictator and he will not leave power just like that 👀👀👀, it will dawn and we will see.......... ............",0.7409,positive,203,222,0.8888143984322623,0.221978021978022,0.2560834298957126
Aquí en Colombia quieren que salgan a trabajar y vuelvan en la noche ... Quieren darle un sueldo... Quieren darle un puesto en el gobierno... Y bukele quiere hacer respetar su país ...,Here in Colombia they want you to go out to work and come back at night... They want to give you a salary... They want to give you a position in the government... And bukele wants to make his country respected...,0.2263,positive,184,212,0.6234335516476716,0.2010989010989011,0.24449594438006952
Venga y coja la presidencia de colombia 👏👏👏,Come and take the presidency of Colombia 👏👏👏,0.0,neutral,43,44,0.5067299262544479,0.04615384615384615,0.04982618771726535
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Si supieran que este tipo es el brazo político de los pandilleros! La desilusión que se van a pegar será epica . 🙄🙄🙄,If they knew that this guy is the political arm of the gang members! The disappointment that they are going to hit will be epic. 🙄🙄🙄,-0.5562,negative,116,132,0.21989582796142537,0.12637362637362637,0.15179606025492468
Aquí en Colombia necesitamos una Urgente,Here in Colombia we need an Urgent,0.2023,positive,40,34,0.6110566757774225,0.04285714285714285,0.038238702201622246
👏🏽👏🏽👏🏽,👏🏽👏🏽👏🏽,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
"Estarán incomunicados del mundo exterior...un gran proyecto, pero no veo hablar de resocialización...es un centro de torturas?","They will be cut off from the outside world... a great project, but I don't see talk of resocialization... is it a torture center?",-0.6542,negative,126,130,0.16935691815790826,0.13736263736263737,0.14947856315179606
"Aquí los van a soltar y les van a pagar para que sigan delinquiendo porque hay que re socializa, ahí vamos pais 🇨🇴,","Here they are going to release them and they are going to pay them to continue committing crimes because they have to re-socialize, here we go country 🇨🇴,",-0.0258,negative,115,154,0.49342478469393014,0.12527472527472527,0.1772885283893395
❤️❤️❤️❤️❤️❤️❤️,❤️❤️❤️❤️❤️❤️❤️,0.0,neutral,14,14,0.5067299262544479,0.014285714285714287,0.015063731170336036
"Excelente, ese es el presidente que necesitamos acá en Colombia no el m@m@rrach0 que escogieron","Excellent, that is the president we need here in Colombia, not the m@m@rrach0 they chose",0.5719,positive,95,88,0.8016605641792584,0.1032967032967033,0.10081112398609501
CRACK👏,CRACK👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
El mejor presidente de latino América👏es este señor aquí los quieres dejar salir a trabajar y quizás regresen de noche a dormir 🙄😑🤦‍♂️,"The best president of Latin America👏is this man, here you want to let them go out to work and maybe they will come back to sleep at night🙄😑🤦‍♂️",0.6705,positive,134,143,0.8525088958795317,0.14615384615384616,0.1645422943221321
"La cárcel que deberían construir en colombia para los "" gestores de paz""","The prison that should be built in Colombia for the ""peace managers""",0.0516,positive,72,68,0.5333402093754834,0.07802197802197802,0.0776361529548088
@gustavopetrourrego aprenda 🤡,@gustavopetrourrego learn 🤡,0.0,neutral,29,27,0.5067299262544479,0.030769230769230767,0.030127462340672075
Se parece a la cárcel de fundación jajaja @jenytapiap,It looks like the foundation jail hahaha @jenytapiap,0.7269,positive,53,52,0.8815945541746171,0.05714285714285714,0.05909617612977984
Pero aquí las quieren acabar.,But here they want to end them.,0.1154,positive,29,31,0.5662420710638956,0.030769230769230767,0.03476245654692932
👏👏👏 que bn,👏👏👏 how nice,0.4215,positive,10,12,0.7240988087256974,0.00989010989010989,0.012746234067207415
Excelente! Necesitamos alguien así de presidente en colombia 🇨🇴,Great! We need someone like this for president in Colombia 🇨🇴,0.784,positive,63,61,0.9110412046825846,0.06813186813186814,0.06952491309385864
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Señor @nayibbukele puede ser por favor presidente de Colombia? 🙏🏻 Gracias!,Mr. @nayibbukele can you please be the president of Colombia? 🙏🏻 Thank you!,0.6239,positive,74,75,0.828477128564798,0.08021978021978023,0.08574739281575898
"Que envidia de el salvador tienen un excelente presidente, cosas que nunca pasarán aquí en colombia que desilusión.","How envious of El Salvador, they have an excellent president, things that will never happen here in Colombia, what a disappointment.",-0.1779,negative,115,132,0.4149863338662266,0.12527472527472527,0.15179606025492468
😮👏👏👏👏👏,😮👏👏👏👏👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
Ese es ese es ese es,that is that is that is,0.0,neutral,20,23,0.5067299262544479,0.020879120879120878,0.025492468134414834
Acá en “LOCOMBIA” los quieren dejar en libertad.,"Here in ""LOCOMBIA"" they want to release them.",0.0772,positive,48,45,0.5465422103037492,0.051648351648351645,0.05098493626882966
